,Name,Short description,Description,tags,Categories,Images,ID
1821,Nokia 7 plus,Nokia 7 plus review,3.8,"Nokia,Android",android > Nokia,"https://cdn.gsmarena.com/imgroot/reviews/18/nokia-7-plus/lifestyle/-728w2/gsmarena_009.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/nokia-7-plus/lifestyle/-728w2/gsmarena_001.jpg",1822
1822,Nokia 8 Sirocco,Nokia 8 Sirocco review,3.7,"Nokia,Android",android > Nokia,https://cdn.gsmarena.com/imgroot/reviews/18/nokia-8-sirocco/lifestyle/-728w2/gsmarena_001.jpg,1823
1823,Nokia 5.1,"Nokia 5.1, 3.1 and 2.1 hands-on review",,"Nokia,HMD,Android,Dual SIM",android > Nokia,"https://cdn.gsmarena.com/imgroot/reviews/18/nokia-5-1-3-1-2-1-hands-on/lifestyle/-728w2/gsmarena_018.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/nokia-5-1-3-1-2-1-hands-on/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/nokia-5-1-3-1-2-1-hands-on/lifestyle/-728w2/gsmarena_019.jpg",1824
1824,Motorola Moto G6,Moto G6 review,3.5,"Motorola,Lenovo,Android",android > Motorola,"https://cdn.gsmarena.com/imgroot/reviews/18/motorola-moto-g6/lifestyle/-728w2/gsmarena_002.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/motorola-moto-g6/lifestyle/-728w2/gsmarena_015.jpg",1825
1825,Huawei Honor 10,Honor 10 review,4.2,"Huawei,Honor,Android",android > Huawei,"https://cdn.gsmarena.com/imgroot/reviews/18/huawei-honor-10/lifestyle/-728w2/gsmarena_005.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-honor-10/lifestyle/-728w2/gsmarena_011.jpg",1826
1826,Motorola Moto Z3 Play,Moto Z3 Play hands-on review,,"Motorola,Lenovo,Android",android > Motorola,"https://cdn.gsmarena.com/imgroot/reviews/18/moto-z3-play-hands-on/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/moto-z3-play-hands-on/lifestyle/-728w2/gsmarena_002.jpg",1827
1827,BlackBerry KEY2,BlackBerry Key2 hands-on review,,"BlackBerry,TCL,Android",android > BlackBerry,https://cdn.gsmarena.com/imgroot/reviews/18/blackberry-key2-hands-on/lifestyle/-728w2/gsmarena_003.jpg,1828
1828,OnePlus OnePlus 6,OnePlus 6 review,4.3,"OnePlus,Android,Dual SIM",android > OnePlus,"https://cdn.gsmarena.com/imgroot/reviews/18/oneplus-6/lifestyle/-728w2/gsmarena_005.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/oneplus-6/lifestyle/-728w2/gsmarena_002.jpg",1829
1829,HTC U12+,HTC U12+ review,4.0,"HTC,Android,Review",android > HTC,"https://cdn.gsmarena.com/imgroot/reviews/18/htc-u12-plus/review/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/htc-u12-plus/review/lifestyle/-728w2/gsmarena_002.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/htc-u12-plus/review/lifestyle/-728w2/gsmarena_003.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/htc-u12-plus/review/lifestyle/-728w2/gsmarena_015.jpg",1830
1830,Samsung Galaxy A6 (2018),Samsung Galaxy A6 (2018) review,2.9,"Samsung,Android,Dual SIM",android > Samsung,https://cdn.gsmarena.com/imgroot/reviews/18/samsung-galaxy-a6-2018/lifestyle/-728w2/gsmarena_009.jpg,1831
1831,Xiaomi Redmi Note 5 AI Dual Camera,Xiaomi Redmi Note 5 AI Dual Camera review,4.1,"Xiaomi,Android,Dual SIM",android > Xiaomi,"https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-redmi-note-5-ai-dc/lifestyle/-728w2/gsmarena_010.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-redmi-note-5-ai-dc/lifestyle/-728w2/gsmarena_002.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-redmi-note-5-ai-dc/lifestyle/-728w2/gsmarena_001.jpg",1832
1832,Oppo Find X,Oppo Find X hands-on review,,"Oppo,Android,Hands-on",android > Oppo,,1833
1833,vivo NEX A,vivo NEX S and NEX A hands-on review,,"vivo,Android,Hands-on",android > vivo,,1834
1834,Xiaomi Redmi S2 (Redmi Y2),Xiaomi Redmi S2 (Y2) review,3.8,"Xiaomi,Android",android > Xiaomi,"https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-redmi-s2/lifestyle/-728w2/gsmarena_004.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-redmi-s2/lifestyle/-728w2/gsmarena_012.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-redmi-s2/lifestyle/-728w2/gsmarena_003.jpg",1835
1835,Samsung Galaxy S9+,Samsung Galaxy S9+ long-term review,,"Samsung,Android,Dual SIM,Long-term",android > Samsung,https://cdn.gsmarena.com/imgroot/reviews/18/samsung-galaxy-s9-plus-long-term/lifestyle/-728w2/gsmarena_002.jpg,1836
1836,Nokia 6.1 Plus (Nokia X6),Nokia 6.1 Plus (X6) review,,"Nokia,Android",android > Nokia,https://cdn.gsmarena.com/imgroot/reviews/18/nokia-6-1-plus/lifestyle/-728w2/gsmarena_001.jpg,1837
1837,Xiaomi Mi 8,Xiaomi Mi 8 review,4.4,"Xiaomi,Android,Dual SIM",android > Xiaomi,"https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-mi-8/lifestyle/-728w2/gsmarena_009.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-mi-8/lifestyle/-728w2/gsmarena_001.jpg",1838
1838,Xiaomi Pocophone F1,Pocophone F1 by Xiaomi review,4.6,"Xiaomi,Pocophone,Android",android > Xiaomi,"https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-pocophone-f1/lifestyle/-728w2/gsmarena_008.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-pocophone-f1/lifestyle/-728w2/gsmarena_011.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-pocophone-f1/lifestyle/-728w2/gsmarena_014.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-pocophone-f1/lifestyle/-728w2/gsmarena_015.jpg",1839
1839,Motorola Moto Z3,Moto Z3 review,4.1,"Motorola,Android",android > Motorola,"https://cdn.gsmarena.com/imgroot/reviews/18/moto-z3/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/moto-z3/lifestyle/-728w2/gsmarena_002.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/moto-z3/lifestyle/-728w2/gsmarena_016.jpg",1840
1840,Samsung Galaxy Note9,Samsung Galaxy Note9 review,4.7,"Samsung,Android",android > Samsung,"https://cdn.gsmarena.com/imgroot/reviews/18/samsung-galaxy-note9/lifestyle/-728w2/gsmarena_026.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/samsung-galaxy-note9/lifestyle/-728w2/gsmarena_030.jpg",1841
1841,Xiaomi Mi Max 3,Xiaomi Mi Max 3 review,4.3,"Xiaomi,Android,Dual SIM",android > Xiaomi,https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-mi-max-3/lifestyle/-728w2/gsmarena_007.jpg,1842
1842,Sony Xperia XZ2 Premium,Sony Xperia XZ2 Premium review,3.8,"Sony,Android",android > Sony,"https://cdn.gsmarena.com/imgroot/reviews/18/sony-xperia-xz2-premium/lifestyle/-728w2/gsmarena_009.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/sony-xperia-xz2-premium/lifestyle/-728w2/gsmarena_024.jpg",1843
1843,LG G7 One,"LG G7 One, G7 Fit hands-on review",,"LG,Android,IFA 2018",android > LG,,1844
1844,Oppo Realme 2,Oppo Realme 2 review,3.4,"Oppo,Realme,Android",android > Oppo,"https://cdn.gsmarena.com/imgroot/reviews/18/realme-2/lifestyle/-728w2/gsmarena_002.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/realme-2/lifestyle/-728w2/gsmarena_021.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/realme-2/lifestyle/-728w2/gsmarena_015.jpg",1845
1845,Sony Xperia XZ3,Sony Xperia XZ3 hands-on review,,"Sony,Android",android > Sony,"https://cdn.gsmarena.com/imgroot/reviews/18/sony-xperia-xz3/hands-on/lifestyle/-728w2/gsmarena_007.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/sony-xperia-xz3/hands-on/lifestyle/-728w2/gsmarena_021.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/sony-xperia-xz3/hands-on/lifestyle/-728w2/gsmarena_013.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/sony-xperia-xz3/hands-on/lifestyle/-728w2/gsmarena_028.jpg",1846
1846,BlackBerry KEY2 LE,BlackBerry KEY2 LE hands-on review,,"BlackBerry,TCL,Android",android > BlackBerry,,1847
1847,Nokia 5.1 Plus (Nokia X5),Nokia 5.1 Plus review,,"Nokia,Android",android > Nokia,https://cdn.gsmarena.com/imgroot/reviews/18/nokia-5-1-plus/lifestyle/-728w2/gsmarena_001.jpg,1848
1848,Nokia 7.1,Nokia 7.1 hands-on review,,"Nokia,Android",android > Nokia,"https://cdn.gsmarena.com/imgroot/reviews/18/nokia-7-1-hands-on/phone/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/nokia-7-1-hands-on/phone/-728w2/gsmarena_002.jpg",1849
1849,Google Pixel 3 XL,Google Pixel 3 and Pixel 3 XL hands-on review,,"Google,Android",android > Google,"https://cdn.gsmarena.com/imgroot/reviews/18/google-pixel-3-and-pixel-3-xl-hands-on/lifestyle/-728w2/gsmarena_005.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/google-pixel-3-and-pixel-3-xl-hands-on/lifestyle/-728w2/gsmarena_006.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/google-pixel-3-and-pixel-3-xl-hands-on/lifestyle/-728w2/gsmarena_010.jpg",1850
1850,Razer Phone 2,Razer Phone 2 hands-on review,,"Razer,Android",android > Razer,"https://cdn.gsmarena.com/imgroot/reviews/18/razer-phone-2/hands-on/lifestyle/-728w2/gsmarena_016.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/razer-phone-2/hands-on/lifestyle/-728w2/gsmarena_003.jpg",1851
1851,Apple Galaxy Note9,Apple iPhone XS Max vs. Samsung Galaxy Note9,,"Apple,Samsung,iOS,Android,Shootout,Camera comparison",android > Apple,https://cdn.gsmarena.com/imgroot/reviews/18/apple-iphone-xs-max-vs-samsung-galaxy-note9/lifestyle/-728w2/gsmarena_002.jpg,1852
1852,Samsung Galaxy A9 (2018),Samsung Galaxy A9 (2018) hands-on review,,"Samsung,Android",android > Samsung,https://cdn.gsmarena.com/imgroot/reviews/18/samsung-galaxy-a9-2018/hands-on/lifestyle/-728w2/gsmarena_010.jpg,1853
1853,Oppo Find X Lamborghini,Oppo Find X Lamborghini Edition review,4.4,"Oppo,Android,Dual SIM",android > Oppo,https://cdn.gsmarena.com/imgroot/reviews/18/oppo-find-x-lamborghini-edition/lifestyle/-728w2/gsmarena_005.jpg,1854
1854,Xiaomi Mi Mix 3,Xiaomi Mi Mix 3 hands-on review,,"Xiaomi,Android",android > Xiaomi,,1855
1855,Huawei Mate 20 Pro,"Huawei Mate 20, 20 Pro, 20 X hands-on review",,"Huawei,Android",android > Huawei,"https://cdn.gsmarena.com/imgroot/reviews/18/huawei-mate-20-pro-hands-on/lifestyle/-728w2/gsmarena_205.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-mate-20-pro-hands-on/lifestyle/-728w2/gsmarena_203.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-mate-20-pro-hands-on/lifestyle/-728w2/gsmarena_206.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-mate-20-pro-hands-on/lifestyle/-728w2/gsmarena_311.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-mate-20-pro-hands-on/lifestyle/-728w2/gsmarena_402.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-mate-20-pro-hands-on/lifestyle/-728w2/gsmarena_154.jpg",1856
1856,Nokia 7.1,Nokia 7.1 review,3.9,"Nokia,HMD,Android",android > Nokia,"https://cdn.gsmarena.com/imgroot/reviews/18/nokia-71/lifestyle/-728w2/gsmarena_004.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/nokia-71/lifestyle/-728w2/gsmarena_001.jpg",1857
1857,Honor Honor 8X,Honor 8X hands-on review,,"Honor,Huawei,Android",android > Honor,https://cdn.gsmarena.com/imgroot/reviews/18/honor-8x/hands-on/lifestyle/-728w2/gsmarena_004.jpg,1858
1858,Xiaomi Redmi Note 6 Pro,Xiaomi Redmi Note 6 Pro review,4.1,"Xiaomi,Android,Dual SIM",android > Xiaomi,"https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-redmi-note-6-pro/lifestyle/-728w2/gsmarena_010.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-redmi-note-6-pro/lifestyle/-728w2/gsmarena_001.jpg",1859
1859,Huawei Mate 20 Pro,Huawei Mate 20 Pro review,4.6,"Huawei,Android",android > Huawei,"https://cdn.gsmarena.com/imgroot/reviews/18/huawei-mate-20-pro/lifestyle/-728w2/gsmarena_002.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-mate-20-pro/lifestyle/-728w2/gsmarena_022.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-mate-20-pro/lifestyle/-728w2/gsmarena_001.jpg",1860
1860,OnePlus OnePlus 6T,OnePlus 6T review,4.4,"OnePlus,Android",android > OnePlus,"https://cdn.gsmarena.com/imgroot/reviews/18/oneplus-6t/1plus60/lifestyle/-728w2/gsmarena_030.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/oneplus-6t/1plus60/lifestyle/-728w2/gsmarena_011.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/oneplus-6t/1plus60/lifestyle/-728w2/gsmarena_003.jpg",1861
